longitude,latitude,country,admin_1,admin_2,admin_3,admin_4
116.84026,30.40821,中国,安徽省,安庆市,望江县,赛口镇
116.86729,30.36594,中国,安徽省,安庆市,望江县,漳湖镇
116.34695,30.34127,中国,安徽省,安庆市,太湖县,江塘乡
116.63325,30.2591,中国,安徽省,安庆市,望江县,长岭镇
116.06137,30.25399,中国,安徽省,安庆市,宿松县,二郎镇
116.24281,30.13205,中国,安徽省,安庆市,宿松县,九姑乡
116.14331,30.20093,中国,安徽省,安庆市,宿松县,长铺镇
117.71623,30.5379,中国,安徽省,池州市,青阳县,杜村乡
117.45179,30.36232,中国,安徽省,池州市,贵池区,梅村镇
116.26424,30.23954,中国,安徽省,安庆市,宿松县,长铺镇
117.12397,30.45504,中国,安徽省,池州市,东至县,大渡口镇
117.29968,30.30739,中国,安徽省,池州市,石台县,小河镇
116.60527,30.40541,中国,安徽省,安庆市,怀宁县,雷埠乡
116.67832,30.37232,中国,安徽省,安庆市,怀宁县,石牌镇
117.71406,30.26463,中国,安徽省,池州市,石台县,七都镇
116.62585,30.41012,中国,安徽省,安庆市,怀宁县,雷埠乡
116.6325,30.35142,中国,安徽省,安庆市,望江县,鸦滩镇
116.1428,30.17157,中国,安徽省,安庆市,宿松县,松兹街道
117.13449,30.36269,中国,安徽省,池州市,东至县,张溪镇
116.03927,30.27913,中国,安徽省,安庆市,宿松县,二郎镇
117.59435,30.51748,中国,安徽省,池州市,贵池区,里山街道
117.98527,30.4103,中国,安徽省,黄山市,黄山区,永丰乡
116.27006,30.41306,中国,安徽省,安庆市,太湖县,城西乡
117.28436,30.29659,中国,安徽省,池州市,石台县,小河镇
116.63059,30.23071,中国,安徽省,安庆市,望江县,凉泉乡
116.34207,30.32831,中国,安徽省,安庆市,太湖县,江塘乡
117.01534,30.41923,中国,安徽省,池州市,东至县,胜利镇
117.23614,30.44378,中国,安徽省,池州市,贵池区,牛头山镇
117.04719,30.42047,中国,安徽省,池州市,东至县,胜利镇
116.9744,30.30555,中国,安徽省,池州市,东至县,东流镇
117.49465,30.39616,中国,安徽省,池州市,贵池区,梅村镇
117.35335,30.38297,中国,安徽省,池州市,贵池区,牌楼镇
117.97237,30.33021,中国,安徽省,黄山市,黄山区,太平湖镇
116.55953,30.40985,中国,安徽省,安庆市,怀宁县,雷埠乡
117.40269,30.40031,中国,安徽省,池州市,贵池区,殷汇镇
117.05673,30.37887,中国,安徽省,池州市,东至县,张溪镇
116.91275,30.37264,中国,安徽省,池州市,东至县,胜利镇
116.20845,30.35868,中国,安徽省,安庆市,宿松县,凉亭镇
116.43097,30.28354,中国,安徽省,安庆市,太湖县,徐桥镇
116.08462,30.17293,中国,安徽省,安庆市,宿松县,孚玉镇
117.9264,30.40139,中国,安徽省,池州市,青阳县,陵阳镇
117.60559,30.26398,中国,安徽省,池州市,石台县,仁里镇
116.69979,30.43771,中国,安徽省,安庆市,怀宁县,平山镇
117.75423,30.49478,中国,安徽省,池州市,青阳县,杜村乡
117.10308,30.47578,中国,安徽省,池州市,东至县,大渡口镇
117.60523,30.36077,中国,安徽省,池州市,贵池区,棠溪镇
117.13021,30.2439,中国,安徽省,池州市,东至县,张溪镇
116.58173,30.42221,中国,安徽省,安庆市,怀宁县,腊树镇
116.14736,30.39861,中国,安徽省,安庆市,太湖县,城西乡
116.12237,30.26444,中国,安徽省,安庆市,宿松县,华亭镇
116.07496,30.22889,中国,安徽省,安庆市,宿松县,二郎镇
117.98333,30.32107,中国,安徽省,黄山市,黄山区,太平湖镇
115.94164,30.35649,中国,安徽省,安庆市,宿松县,北浴乡
116.63545,30.3373,中国,安徽省,安庆市,望江县,高士镇
103.558,34.7124,中国,甘肃省,甘南藏族自治州,卓尼县,申藏镇
103.296,34.193,中国,甘肃省,甘南藏族自治州,迭部县,电尕镇
103.246,34.1267,中国,甘肃省,甘南藏族自治州,迭部县,电尕镇
104.754,33.9299,中国,甘肃省,陇南市,宕昌县,好梯乡
103.289,33.8871,中国,甘肃省,甘南藏族自治州,迭部县,达拉乡
103.729,33.8347,中国,甘肃省,甘南藏族自治州,迭部县,阿夏乡
104.737,33.2464,中国,甘肃省,陇南市,文县,天池镇
104.017,37.3464,中国,甘肃省,白银市,景泰县,上沙沃镇
103.25,38.8225,中国,甘肃省,武威市,民勤县,大滩镇
102.583,38.2678,中国,甘肃省,金昌市,永昌县,水源镇
102.202,37.9053,中国,甘肃省,武威市,凉州区,西营镇
102.545,37.7642,中国,甘肃省,武威市,凉州区,新华镇
102.928,37.6816,中国,甘肃省,武威市,凉州区,黄羊镇
102.76,37.6804,中国,甘肃省,武威市,凉州区,谢河镇
102.618,37.4145,中国,甘肃省,武威市,天祝藏族自治县,哈溪镇
118.17756,29.69264,中国,安徽省,黄山市,休宁县,商山镇
116.69438,30.14465,中国,安徽省,安庆市,望江县,雷阳街道
116.64022,30.10979,中国,安徽省,安庆市,望江县,杨湾镇
116.90005,30.09136,中国,安徽省,池州市,东至县,尧渡镇
116.08014,30.00414,中国,安徽省,安庆市,宿松县,佐坝乡
116.9919,30.13898,中国,安徽省,池州市,东至县,尧渡镇
117.52904,30.15873,中国,安徽省,池州市,石台县,大演乡
116.54274,30.13517,中国,安徽省,安庆市,望江县,凉泉乡
117.10409,30.19583,中国,安徽省,池州市,东至县,尧渡镇
117.13415,30.14936,中国,安徽省,池州市,东至县,洋湖镇
117.45999,30.13082,中国,安徽省,池州市,石台县,仙寓镇
117.08805,30.12261,中国,安徽省,池州市,东至县,尧渡镇
117.62689,30.05328,中国,安徽省,黄山市,祁门县,安凌镇
117.866,30.02841,中国,安徽省,黄山市,黟县,洪星乡
117.51055,30.14934,中国,安徽省,池州市,石台县,大演乡
117.38858,30.1027,中国,安徽省,池州市,石台县,仙寓镇
116.40875,30.05818,中国,安徽省,安庆市,宿松县,下仓镇
118.21139,30.26306,中国,安徽省,黄山市,黄山区,三口镇
117.08593,30.13823,中国,安徽省,池州市,东至县,尧渡镇
116.83229,30.18699,中国,安徽省,安庆市,望江县,雷池镇
118.68044,29.86434,中国,安徽省,黄山市,歙县,武阳乡
118.05348,29.72698,中国,安徽省,黄山市,休宁县,溪口镇
117.72747,30.21355,中国,安徽省,池州市,石台县,七都镇
116.58014,30.12768,中国,安徽省,安庆市,望江县,凉泉乡
118.0216,29.62552,中国,安徽省,黄山市,休宁县,月潭湖镇
116.69328,30.11948,中国,安徽省,安庆市,望江县,吉水街道
117.55728,30.19009,中国,安徽省,池州市,石台县,横渡镇
117.06381,30.13025,中国,安徽省,池州市,东至县,尧渡镇
116.6339,30.16897,中国,安徽省,安庆市,望江县,雷阳街道
116.76286,30.16831,中国,安徽省,安庆市,望江县,太慈镇
117.00853,30.07962,中国,安徽省,池州市,东至县,尧渡镇
118.2444,29.82576,中国,安徽省,黄山市,屯溪区,新潭镇
116.63674,30.14425,中国,安徽省,安庆市,望江县,雷阳街道
117.32523,30.17236,中国,安徽省,池州市,石台县,丁香镇
116.55344,30.15487,中国,安徽省,安庆市,望江县,凉泉乡
117.45647,30.22748,中国,安徽省,池州市,石台县,仁里镇
116.09416,30.07241,中国,安徽省,安庆市,宿松县,佐坝乡
116.98623,30.19753,中国,安徽省,池州市,东至县,尧渡镇
116.55525,30.00405,中国,安徽省,安庆市,宿松县,复兴镇
118.26048,29.80338,中国,安徽省,黄山市,屯溪区,新潭镇
117.31029,30.00972,中国,安徽省,池州市,石台县,仙寓镇
116.96176,30.13094,中国,安徽省,池州市,东至县,尧渡镇
116.30882,30.12514,中国,安徽省,安庆市,宿松县,许岭镇
117.66791,30.23737,中国,安徽省,池州市,石台县,七都镇
113.50808,22.98329,中国,广东省,广州市,番禺区,石楼镇
122.16143,37.53887,中国,山东省,威海市,环翠区,孙家疃街道
122.15417,37.53476,中国,山东省,威海市,环翠区,孙家疃街道
122.1493,37.53049,中国,山东省,威海市,环翠区,孙家疃街道
122.13591,37.51421,中国,山东省,威海市,环翠区,鲸园街道
122.20246,37.47726,中国,中华人民共和国,,,
122.172,37.51956,中国,中华人民共和国,,,
105.318,33.225,中国,甘肃省,陇南市,武都区,琵琶镇
109.93853,20.3013,中国,广东省,湛江市,徐闻县,角尾乡
115.79411,24.80645,中国,广东省,梅州市,平远县,八尺镇
116.0499,24.79392,中国,广东省,梅州市,平远县,泗水镇
115.91653,24.75171,中国,广东省,梅州市,平远县,仁居镇
116.32761,24.74057,中国,广东省,梅州市,蕉岭县,南磜镇
115.82656,24.73085,中国,广东省,梅州市,平远县,八尺镇
115.88577,24.7294,中国,广东省,梅州市,平远县,河头镇
116.39024,24.72033,中国,广东省,梅州市,梅县区,松源镇
115.98911,24.72016,中国,广东省,梅州市,平远县,东石镇
116.12014,24.71458,中国,广东省,梅州市,蕉岭县,长潭镇
116.40193,24.70783,中国,广东省,梅州市,梅县区,松源镇
115.96901,24.68713,中国,广东省,梅州市,平远县,东石镇
115.96085,24.67904,中国,广东省,梅州市,平远县,东石镇
116.15756,24.67372,中国,广东省,梅州市,蕉岭县,蕉城镇
116.13844,24.65611,中国,广东省,梅州市,蕉岭县,长潭镇
116.33205,24.6557,中国,广东省,梅州市,梅县区,隆文镇
116.41645,24.62948,中国,广东省,梅州市,梅县区,桃尧镇
116.38834,24.61493,中国,广东省,梅州市,梅县区,隆文镇
116.37005,24.58605,中国,广东省,梅州市,梅县区,隆文镇
116.26875,24.58413,中国,广东省,梅州市,蕉岭县,蓝坊镇
115.84651,24.58275,中国,广东省,梅州市,平远县,大柘镇
116.02416,24.57202,中国,广东省,梅州市,平远县,热柘镇
116.45361,24.55579,中国,广东省,梅州市,梅县区,松口镇
115.89558,24.55304,中国,广东省,梅州市,平远县,大柘镇
116.74651,24.54069,中国,广东省,梅州市,大埔县,茶阳镇
116.13818,24.53412,中国,广东省,梅州市,蕉岭县,新铺镇
116.27567,24.53094,中国,广东省,梅州市,梅县区,白渡镇
116.41746,24.52912,中国,广东省,梅州市,梅县区,松口镇
116.28437,24.5289,中国,广东省,梅州市,梅县区,白渡镇
116.24975,24.48963,中国,广东省,梅州市,梅县区,白渡镇
116.37064,24.482,中国,广东省,梅州市,梅县区,松口镇
116.20624,24.46625,中国,广东省,梅州市,梅县区,白渡镇
116.77071,24.46063,中国,广东省,梅州市,大埔县,西河镇
116.17474,24.46027,中国,广东省,梅州市,梅县区,白渡镇
116.61604,24.45899,中国,广东省,梅州市,大埔县,茶阳镇
116.21796,24.44298,中国,广东省,梅州市,梅县区,白渡镇
115.89763,24.43353,中国,广东省,梅州市,梅县区,梅西镇
115.99374,24.42138,中国,广东省,梅州市,梅县区,大坪镇
116.25863,24.42081,中国,广东省,梅州市,梅县区,丙村镇
116.46479,24.40522,中国,广东省,梅州市,大埔县,大麻镇
116.32059,24.39481,中国,广东省,梅州市,梅县区,雁洋镇
116.29827,24.39206,中国,广东省,梅州市,梅县区,雁洋镇
116.3268,24.38803,中国,广东省,梅州市,梅县区,雁洋镇
116.58796,24.38738,中国,广东省,梅州市,大埔县,三河镇
116.44431,24.38257,中国,广东省,梅州市,大埔县,大麻镇
116.46017,24.38038,中国,广东省,梅州市,大埔县,大麻镇
115.95766,24.37707,中国,广东省,梅州市,梅县区,大坪镇
116.38049,24.36445,中国,广东省,梅州市,梅县区,雁洋镇
115.90417,24.36354,中国,广东省,梅州市,梅县区,大坪镇
116.16872,24.3631,中国,广东省,梅州市,梅县区,城东镇
115.85879,24.3556,中国,广东省,梅州市,梅县区,石坑镇
116.69672,24.35427,中国,广东省,梅州市,大埔县,湖寮镇
116.06216,24.34601,中国,广东省,梅州市,梅江区,城北镇
116.69006,24.32244,中国,广东省,梅州市,大埔县,湖寮镇
115.83228,24.31972,中国,广东省,梅州市,兴宁市,石马镇
115.99654,24.31808,中国,广东省,梅州市,梅县区,南口镇
115.83485,24.31665,中国,广东省,梅州市,兴宁市,石马镇
116.73238,24.31599,中国,广东省,梅州市,大埔县,百侯镇
116.07558,24.30751,中国,广东省,梅州市,梅江区,城北镇
116.36141,24.30076,中国,广东省,梅州市,梅县区,雁洋镇
116.10431,24.29301,中国,广东省,梅州市,梅县区,新城街道
116.708,24.2919,中国,广东省,梅州市,大埔县,百侯镇
116.20535,24.28599,中国,广东省,梅州市,梅江区,西阳镇
116.12466,24.28167,中国,广东省,梅州市,梅江区,三角镇
116.11953,24.28118,中国,广东省,梅州市,梅江区,三角镇
115.91639,24.2695,中国,广东省,梅州市,梅县区,南口镇
116.91908,24.26327,中国,广东省,梅州市,大埔县,大东镇
116.02961,24.25367,中国,广东省,梅州市,梅县区,南口镇
116.85793,24.24453,中国,广东省,梅州市,大埔县,枫朗镇
116.70947,24.23466,中国,广东省,梅州市,大埔县,高陂镇
116.84377,24.21201,中国,广东省,梅州市,大埔县,枫朗镇
116.67062,24.19504,中国,广东省,梅州市,大埔县,高陂镇
115.95973,24.18063,中国,广东省,梅州市,兴宁市,径南镇
116.96862,24.17959,中国,广东省,潮州市,饶平县,上饶镇
116.53973,24.17633,中国,广东省,梅州市,大埔县,洲瑞镇
116.12231,24.16386,中国,广东省,梅州市,梅江区,长沙镇
116.91218,24.16376,中国,广东省,潮州市,饶平县,上饶镇
116.10511,24.15782,中国,广东省,梅州市,梅县区,梅南镇
116.48628,24.15358,中国,广东省,梅州市,丰顺县,砂田镇
116.56181,24.14946,中国,广东省,梅州市,大埔县,高陂镇
116.6814,24.14779,中国,广东省,梅州市,大埔县,光德镇
116.22479,24.14358,中国,广东省,梅州市,梅江区,西阳镇
116.43521,24.14083,中国,广东省,梅州市,丰顺县,砂田镇
116.67449,24.13311,中国,广东省,梅州市,大埔县,光德镇
116.58674,24.12793,中国,广东省,梅州市,大埔县,高陂镇
116.70979,24.1183,中国,广东省,梅州市,大埔县,光德镇
116.88292,24.11651,中国,广东省,潮州市,饶平县,饶洋镇
116.86461,24.09283,中国,广东省,潮州市,饶平县,饶洋镇
116.29501,24.08788,中国,广东省,梅州市,丰顺县,大龙华镇
116.20778,24.08742,中国,广东省,梅州市,丰顺县,龙岗镇
116.63906,24.07757,中国,广东省,梅州市,大埔县,桃源镇
116.53949,24.07524,中国,广东省,梅州市,丰顺县,潭江镇
116.86668,24.07169,中国,广东省,潮州市,饶平县,饶洋镇
116.31383,24.06035,中国,广东省,梅州市,丰顺县,大龙华镇
115.9762,24.05458,中国,广东省,梅州市,梅县区,畲江镇
116.05192,24.05018,中国,广东省,梅州市,梅县区,水车镇
116.83652,24.04453,中国,广东省,潮州市,饶平县,新丰镇
116.35787,24.02669,中国,广东省,梅州市,丰顺县,黄金镇
116.84349,24.01798,中国,广东省,潮州市,饶平县,三饶镇
116.93283,23.99947,中国,广东省,潮州市,饶平县,建饶镇
115.93355,23.99049,中国,广东省,梅州市,兴宁市,水口镇
116.25282,23.98531,中国,广东省,梅州市,丰顺县,龙岗镇
116.83465,23.98403,中国,广东省,潮州市,饶平县,三饶镇
115.94219,23.9805,中国,广东省,梅州市,兴宁市,水口镇
116.79008,23.97106,中国,广东省,潮州市,饶平县,新塘镇
116.78038,23.9671,中国,广东省,潮州市,饶平县,新塘镇
116.20128,23.95506,中国,广东省,梅州市,丰顺县,丰良镇
116.3577,23.91669,中国,广东省,梅州市,丰顺县,潘田镇
115.96961,23.90127,中国,广东省,梅州市,兴宁市,水口镇
116.72446,23.87232,中国,广东省,潮州市,潮安区,凤凰镇
116.86828,23.85161,中国,广东省,潮州市,饶平县,浮滨镇
116.83957,23.8396,中国,广东省,潮州市,饶平县,浮滨镇
116.79333,23.82903,中国,广东省,潮州市,饶平县,浮滨镇
116.54402,23.82734,中国,广东省,潮州市,潮安区,赤凤镇
116.23352,23.82022,中国,广东省,梅州市,丰顺县,汤坑镇
116.59651,23.81702,中国,广东省,潮州市,潮安区,归湖镇
116.63872,23.81284,中国,广东省,潮州市,潮安区,归湖镇
116.7461,23.80647,中国,广东省,潮州市,饶平县,浮滨镇
116.66946,23.80467,中国,广东省,潮州市,潮安区,文祠镇
116.90689,23.80295,中国,广东省,潮州市,饶平县,浮山镇
116.85138,23.79877,中国,广东省,潮州市,饶平县,浮滨镇
116.77233,23.7958,中国,广东省,潮州市,饶平县,浮滨镇
116.56007,23.78871,中国,广东省,潮州市,潮安区,归湖镇
116.68156,23.78033,中国,广东省,潮州市,潮安区,文祠镇
116.1466,23.77444,中国,广东省,梅州市,丰顺县,汤西镇
116.57587,23.76877,中国,广东省,潮州市,潮安区,归湖镇
116.66653,23.76488,中国,广东省,潮州市,潮安区,文祠镇
116.4314,23.76162,中国,广东省,潮州市,潮安区,登塘镇
116.20997,23.746,中国,广东省,梅州市,丰顺县,汤坑镇
116.18194,23.73735,中国,广东省,梅州市,丰顺县,汤坑镇
116.19683,23.72717,中国,广东省,梅州市,丰顺县,汤南镇
116.94282,23.71316,中国,广东省,潮州市,饶平县,高堂镇
116.54827,23.70594,中国,广东省,潮州市,潮安区,古巷镇
116.21339,23.69931,中国,广东省,揭阳市,揭东区,玉湖镇
116.65117,23.69057,中国,广东省,潮州市,湘桥区,意溪镇
116.14422,23.68773,中国,广东省,梅州市,丰顺县,埔寨镇
116.62896,23.68609,中国,广东省,潮州市,湘桥区,凤新街道
116.22702,23.68179,中国,广东省,揭阳市,揭东区,玉湖镇
116.60177,23.67879,中国,广东省,潮州市,湘桥区,凤新街道
117.01628,23.66851,中国,广东省,潮州市,饶平县,黄冈镇
116.60319,23.66522,中国,广东省,潮州市,湘桥区,凤新街道
116.90514,23.66175,中国,广东省,潮州市,饶平县,钱东镇
116.63599,23.65109,中国,广东省,潮州市,湘桥区,城西街道
116.63316,23.64959,中国,广东省,潮州市,湘桥区,城西街道
116.56825,23.64533,中国,广东省,潮州市,潮安区,古巷镇
116.65173,23.63965,中国,广东省,潮州市,湘桥区,磷溪镇
116.4437,23.63707,中国,广东省,揭阳市,揭东区,云路镇
116.62182,23.63688,中国,广东省,潮州市,潮安区,枫溪镇
116.7356,23.63434,中国,广东省,潮州市,湘桥区,官塘镇
116.36442,23.63226,中国,广东省,揭阳市,揭东区,埔田镇
116.24943,23.63125,中国,广东省,揭阳市,揭东区,新亨镇
116.89819,23.62582,中国,广东省,潮州市,饶平县,钱东镇
116.54352,23.62281,中国,广东省,潮州市,潮安区,凤塘镇
116.77004,23.62274,中国,广东省,潮州市,湘桥区,铁铺镇
116.72666,23.62261,中国,广东省,潮州市,湘桥区,官塘镇
116.47167,23.61118,中国,广东省,揭阳市,揭东区,云路镇
116.68166,23.60867,中国,广东省,潮州市,湘桥区,磷溪镇
116.7447,23.60818,中国,广东省,潮州市,湘桥区,官塘镇
116.57894,23.60806,中国,广东省,潮州市,潮安区,凤塘镇
116.59224,23.60685,中国,广东省,潮州市,潮安区,凤塘镇
116.60437,23.60539,中国,广东省,潮州市,潮安区,浮洋镇
116.34824,23.60235,中国,广东省,揭阳市,揭东区,锡场镇
116.5827,23.59815,中国,广东省,潮州市,潮安区,浮洋镇
116.67532,23.5965,中国,广东省,潮州市,潮安区,江东镇
116.30559,23.5947,中国,广东省,揭阳市,揭东区,锡场镇
116.75071,23.59243,中国,广东省,潮州市,湘桥区,官塘镇
116.44432,23.59169,中国,广东省,揭阳市,揭东区,云路镇
116.3406,23.58557,中国,广东省,揭阳市,揭东区,锡场镇
116.24391,23.58192,中国,广东省,揭阳市,揭东区,桂岭镇
116.53938,23.57908,中国,广东省,潮州市,潮安区,凤塘镇
116.29126,23.57725,中国,广东省,揭阳市,揭东区,锡场镇
116.32064,23.57725,中国,广东省,揭阳市,揭东区,磐东街道
117.10259,23.5771,中国,广东省,潮州市,饶平县,柘林镇
116.17774,23.57315,中国,广东省,揭阳市,揭东区,白塔镇
116.22987,23.57174,中国,广东省,揭阳市,揭东区,桂岭镇
116.70297,23.565,中国,广东省,潮州市,潮安区,江东镇
116.2855,23.56171,中国,广东省,揭阳市,揭东区,月城镇
116.39903,23.5593,中国,广东省,揭阳市,榕城区,榕东街道
116.50849,23.5564,中国,广东省,揭阳市,榕城区,登岗镇
116.44276,23.54945,中国,广东省,揭阳市,揭东区,曲溪街道
116.42965,23.54738,中国,广东省,揭阳市,榕城区,溪南街道
116.28999,23.54643,中国,广东省,揭阳市,揭东区,磐东街道
116.58154,23.5447,中国,广东省,潮州市,潮安区,浮洋镇
116.54489,23.5322,中国,广东省,揭阳市,榕城区,登岗镇
116.24336,23.52936,中国,广东省,揭阳市,揭东区,霖磐镇
116.33057,23.52407,中国,广东省,揭阳市,榕城区,梅云街道
116.61262,23.52262,中国,广东省,潮州市,潮安区,金石镇
116.62544,23.52241,中国,广东省,潮州市,潮安区,金石镇
116.65819,23.51992,中国,广东省,潮州市,潮安区,彩塘镇
116.22445,23.51872,中国,广东省,揭阳市,普宁市,南溪镇
116.32243,23.51201,中国,广东省,揭阳市,榕城区,梅云街道
116.17573,23.51179,中国,广东省,揭阳市,普宁市,南溪镇
116.28797,23.50833,中国,广东省,揭阳市,普宁市,南溪镇
116.44965,23.5048,中国,广东省,揭阳市,榕城区,凤美街道
116.26597,23.5033,中国,广东省,揭阳市,普宁市,南溪镇
116.25226,23.49745,中国,广东省,揭阳市,普宁市,南溪镇
116.66575,23.49399,中国,广东省,潮州市,潮安区,彩塘镇
116.69182,23.49374,中国,广东省,潮州市,潮安区,东凤镇
116.70306,23.48782,中国,广东省,潮州市,潮安区,东凤镇
116.12184,23.48299,中国,广东省,揭阳市,揭西县,东园镇
116.33003,23.47696,中国,广东省,揭阳市,榕城区,仙桥街道
116.16061,23.47366,中国,广东省,揭阳市,揭西县,棉湖镇
116.25071,23.46746,中国,广东省,揭阳市,普宁市,广太镇
116.68477,23.4651,中国,广东省,潮州市,潮安区,庵埠镇
116.3724,23.46135,中国,广东省,汕头市,潮阳区,金灶镇
116.65548,23.45255,中国,广东省,潮州市,潮安区,庵埠镇
116.48682,23.45155,中国,广东省,揭阳市,榕城区,地都镇
116.51997,23.45031,中国,广东省,揭阳市,榕城区,地都镇
116.22807,23.44885,中国,广东省,揭阳市,普宁市,洪阳镇
116.67265,23.44703,中国,广东省,潮州市,潮安区,庵埠镇
117.04166,23.44496,中国,广东省,汕头市,南澳县,后宅镇
116.56096,23.43734,中国,广东省,揭阳市,榕城区,地都镇
116.1934,23.43615,中国,广东省,揭阳市,普宁市,赤岗镇
116.23579,23.42351,中国,广东省,揭阳市,普宁市,洪阳镇
116.13628,23.42138,中国,广东省,揭阳市,普宁市,大坝镇
116.30599,23.38961,中国,广东省,揭阳市,普宁市,麒麟镇
116.27305,23.38887,中国,广东省,揭阳市,普宁市,麒麟镇
116.18163,23.36007,中国,广东省,揭阳市,普宁市,大坝镇
116.26295,23.35884,中国,广东省,揭阳市,普宁市,南径镇
116.30176,23.32933,中国,广东省,揭阳市,普宁市,南径镇
116.19724,23.32111,中国,广东省,揭阳市,普宁市,流沙北街道
116.15216,23.3154,中国,广东省,揭阳市,普宁市,池尾街道
116.16535,23.30911,中国,广东省,揭阳市,普宁市,流沙北街道
116.19319,23.27679,中国,广东省,揭阳市,普宁市,流沙南街道
116.28749,23.26279,中国,广东省,揭阳市,普宁市,军埠镇
116.2545,23.26058,中国,广东省,揭阳市,普宁市,下架山镇
116.26362,23.25817,中国,广东省,揭阳市,普宁市,军埠镇
116.27518,23.25797,中国,广东省,揭阳市,普宁市,军埠镇
116.36702,23.25071,中国,广东省,汕头市,潮南区,司马浦镇
116.25729,23.25004,中国,广东省,揭阳市,普宁市,军埠镇
116.32113,23.24886,中国,广东省,汕头市,潮南区,陈店镇
116.24553,23.24497,中国,广东省,揭阳市,普宁市,下架山镇
116.40078,23.23936,中国,广东省,汕头市,潮南区,峡山街道
116.43685,23.23147,中国,广东省,汕头市,潮南区,胪岗镇
116.54208,23.03939,中国,广东省,揭阳市,惠来县,靖海镇
116.29549,23.03936,中国,广东省,揭阳市,惠来县,惠城镇
116.28056,23.03162,中国,广东省,揭阳市,惠来县,惠城镇
116.45066,23.02683,中国,广东省,揭阳市,惠来县,周田镇
116.25873,23.01874,中国,广东省,揭阳市,惠来县,东陇镇
116.48933,23.01724,中国,广东省,揭阳市,惠来县,周田镇
116.52008,23.00568,中国,广东省,揭阳市,惠来县,靖海镇
116.49557,22.97305,中国,广东省,揭阳市,惠来县,靖海镇
116.33475,22.96265,中国,广东省,揭阳市,惠来县,神泉镇
116.27085,22.95894,中国,广东省,揭阳市,惠来县,神泉镇
116.33687,22.95063,中国,广东省,揭阳市,惠来县,神泉镇
116.39831,22.94149,中国,广东省,揭阳市,惠来县,前詹镇
123.50451,45.53979,中国,吉林省,白城市,大安市,舍力镇
123.62807,45.46923,中国,吉林省,白城市,大安市,乐胜镇
122.43554,45.76259,中国,吉林省,白城市,洮北区,岭下镇
122.71188,45.64882,中国,吉林省,白城市,洮北区,三合乡
123.23391,45.66351,中国,吉林省,白城市,镇赉县,镇赉镇
122.92221,45.3067,中国,吉林省,白城市,洮南市,向阳街道
123.77344,45.86182,中国,吉林省,白城市,镇赉县,大屯镇
123.0342,45.45679,中国,吉林省,白城市,洮北区,洮河镇
122.48241,45.53169,中国,吉林省,白城市,洮南市,蛟流河乡
122.47794,45.40447,中国,吉林省,白城市,洮南市,大通乡
122.63686,45.2368,中国,吉林省,白城市,洮南市,安定镇
122.23266,44.7111,中国,吉林省,白城市,通榆县,团结乡
122.28157,44.89089,中国,吉林省,白城市,通榆县,兴隆山镇
122.5096,45.47658,中国,吉林省,白城市,洮南市,蛟流河乡
122.67735,45.65673,中国,吉林省,白城市,洮北区,三合乡
122.31944,44.92635,中国,吉林省,白城市,通榆县,兴隆山镇
123.3421,46.23316,中国,吉林省,白城市,镇赉县,坦途镇
122.45722,44.85555,中国,吉林省,白城市,通榆县,兴隆山镇
122.46134,44.87243,中国,吉林省,白城市,通榆县,兴隆山镇
122.21725,45.70216,中国,吉林省,白城市,洮南市,瓦房镇
122.23177,44.81835,中国,吉林省,白城市,通榆县,兴隆山镇
121.66925,45.74857,中国,吉林省,白城市,洮南市,万宝镇
122.81721,44.9225,中国,吉林省,白城市,通榆县,向海蒙古族乡
123.39223,45.46731,中国,吉林省,白城市,大安市,叉干镇
122.64698,44.99274,中国,吉林省,白城市,通榆县,向海蒙古族乡
123.28902,46.13611,中国,吉林省,白城市,镇赉县,东屏镇
122.14781,45.71181,中国,吉林省,白城市,洮南市,野马乡
122.50189,45.24485,中国,吉林省,白城市,洮南市,呼和车力蒙古族乡
122.23231,44.48541,中国,吉林省,白城市,通榆县,新发乡
122.20825,44.63344,中国,吉林省,白城市,通榆县,团结乡
123.34044,46.00796,中国,吉林省,白城市,镇赉县,东屏镇
122.2763,44.79234,中国,吉林省,白城市,通榆县,兴隆山镇
123.85946,46.24068,中国,吉林省,白城市,镇赉县,嘎什根乡
123.77107,45.92839,中国,吉林省,白城市,镇赉县,大屯镇
123.84405,45.9368,中国,吉林省,白城市,镇赉县,大屯镇
123.60812,46.21911,中国,吉林省,白城市,镇赉县,嘎什根乡
122.72963,44.81417,中国,吉林省,白城市,通榆县,新兴乡
122.89875,45.43599,中国,吉林省,白城市,洮北区,德顺蒙古族乡
122.69914,44.81944,中国,吉林省,白城市,通榆县,乌兰花镇
123.05949,45.25151,中国,吉林省,白城市,洮南市,向阳街道
123.13759,45.26586,中国,吉林省,白城市,洮南市,二龙乡
122.5151,44.72857,中国,吉林省,白城市,通榆县,乌兰花镇
122.86945,45.32523,中国,吉林省,白城市,洮南市,向阳街道
123.35289,45.24146,中国,吉林省,白城市,大安市,大岗子镇
123.6625,46.07136,中国,吉林省,白城市,镇赉县,五棵树镇
122.4247,44.78235,中国,吉林省,白城市,通榆县,兴隆山镇
123.79263,46.24987,中国,吉林省,白城市,镇赉县,嘎什根乡
123.75401,45.69399,中国,吉林省,白城市,大安市,安广镇
123.21573,45.53648,中国,吉林省,白城市,大安市,舍力镇
